,zip_code,ABUSE OF 911,AGG ASLT ENHANC STRANGL/SUFFOC,AGG ASLT STRANGLE/SUFFOCATE,AGG ASLT W/MOTOR VEH FAM/DAT V,AGG ASSAULT,AGG ASSAULT FAM/DATE VIOLENCE,AGG ASSAULT ON PEACE OFFICER,AGG ASSAULT ON PUBLIC SERVANT,AGG ASSAULT WITH MOTOR VEH,AGG ROBBERY BY ASSAULT,AGG ROBBERY/DEADLY WEAPON,AIRPORT - CRIMINAL TRESPASS,APPLIC TO REVOKE PROBATION,ARSON,ASSAULT BY CONTACT,ASSAULT BY CONTACT FAM/DATING,ASSAULT BY THREAT,ASSAULT BY THREAT FAM/DATING,ASSAULT OF A PREGNANT WOMAN,ASSAULT OF PREGNANT WM-FAM/DAT,ASSAULT ON PEACE OFFICER,ASSAULT ON PUBLIC SERVANT,ASSAULT W/INJURY-FAM/DATE VIOL,ASSAULT WITH INJURY,AUTO THEFT,BOMB THREAT,BREACH OF COMPUTER SECURITY,BURGLARY NON RESIDENCE,BURGLARY OF COIN-OP MACHINE,BURGLARY OF RESIDENCE,BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,BURGLARY OF VEH-NO SUSPECT/FU,BURGLARY OF VEHICLE,CHILD CUSTODY INTERFERE,CHILD ENDANGERMENT- ABANDONMEN,CIVIL DISTURBANCE/DEMO,COMMERCIAL BRIBERY,COUNTERFEITING,CRASH/FAIL STOP AND RENDER AID,CRED CARD ABUSE - OTHER,CRED CARD ABUSE BY FORGERY,CRIMINAL MISCHIEF,CRIMINAL MISCHIEF BY ARSON,CRIMINAL MISCHIEF-NO SUSPECT,CRIMINAL TRESPASS,CRIMINAL TRESPASS/HOTEL,CRIMINAL TRESPASS/IN VEHICLE,CRIMINAL TRESPASS/TRANSIENT,CRUELTY TO ANIMALS,CUSTODY ARREST TRAFFIC WARR,DAMAGE CITY PROP,DAMAGE CITY VEHICLE,DATING DISTURBANCE,DEADLY CONDUCT,DEBIT CARD ABUSE,DEL CONTROLLED SUB/NARCOTIC,DEL CONTROLLED SUB/SYN NARC,DEL MARIJUANA,DEL SYNTHETIC MARIJUANA,DISTURBANCE - OTHER,DOC ABUSE OR THREAT,DOC ABUSIVE LANGUAGE,DOC DISCHARGE GUN - PUB PLACE,DOC DISPLAY GUN/DEADLY PUB PLC,DOC EXPOSURE,DOC FIGHTING,DOC OFFENSIVE GESTURE,DOC UNREASONABLE NOISE,DOC WINDOW PEEPING - HOTEL,DOC WINDOW PEEPING-RESIDENCE,DRIVING WHILE INTOX / FELONY,DUI - AGE 16 AND UNDER,DUI - AGE 17 TO 20,DUMPING REFUSE NEAR HIGHWAY,DWI,DWI  .15 BAC OR ABOVE,DWI - CHILD PASSENGER,DWI - DRUG RECOGNITION EXPERT,DWI 2ND,ESCAPE FROM CUSTODY,EVADING / FOOT,EVADING / VEHICLE PURSUIT,EVADING VEHICLE,EXPLOITATION OF CHILD/ELDERLY,EXPLOSIVE ORDNANCE DISPOSAL,FAILURE TO IDENTIFY,FALSE ALARM OR REPORT,FALSE REPORT TO PEACE OFFICER,FAMILY DISTURBANCE,FAMILY DISTURBANCE/PARENTAL,FEDERAL VIOL/OTHER,FELONY ENHANCEMENT/ASSLT W/INJ,FORGERY - OTHER,FORGERY AND PASSING,FORGERY BY MAKING,FORGERY OF IDENTIFICATION,FRAUD - OTHER,GAMBLING,GRAFFITI,HARASSMENT,HARASSMENT OF A PUBLIC SERVANT,IDENTITY THEFT,IMPERSONATING PUBLIC SERVANT,INDECENT ASSAULT,INDECENT EXPOSURE,INJURY DISABLED INDIVIDUAL,INJURY TO CHILD,INJURY TO ELDERLY PERSON,INTERFERE W PO SERVICE ANIMALS,INTERFERENCE PUBLIC DUTIES,JUSTIFIED HOMICIDE,KIDNAPPING,LIQUOR LAW VIOLATION/OTHER,LITTERING,MAIL THEFT,MANF CONTROLLED SUB - OTHER,MANF CONTROLLED SUB- SYN NARC,MANF SYNTHETIC MARIJUANA,MISAPPLY FIDUCIARY PROP,MISREP AGE BY MINOR,MISUSE OF OFFICIAL INFO,MURDER,NUISANCE ABATEMENT,OBSCENE DISPLAY - DISTRIBUTION,OBTAIN CONTROLLED SUB BY FRAUD,ONLINE IMPERSONATION,PAROLE VIOL,POCKET PICKING,POSS CONTROLLED SUB/NARCOTIC,POSS CONTROLLED SUB/OTHER,POSS CONTROLLED SUB/SYN NARC,POSS CRIMINAL INSTRUMENT,POSS DANG DRUG,POSS OF ALCOHOL - AGE 17 TO 20,POSS OF ALCOHOL-AGE 16 & UNDER,POSS OF DRUG PARAPHERNALIA,POSS OF FIREARM BY FELON,POSS OF GAMBLING PARAPHERNALIA,POSS OF PROHIBITED WEAPON,POSS SYNTHETIC MARIJUANA,POSS/PROMO CHILD PORNOGRAPHY,POSSESSION OF MARIJUANA,PROSTITUTION,PROTECTIVE ORDER,PUBLIC INTOX-SOBERING CENTER,PUBLIC INTOXICATION,PUBLIC LEWDNESS,PURSE SNATCHING,RECKLESS CONDUCT,RECKLESS DAMAGE,RENTAL CAR/FAIL TO RETURN,RESISTING ARREST OR SEARCH,RETALIATION,RIOT,ROBBERY BY ASSAULT,ROBBERY BY THREAT,RUNAWAY CHILD,SALE OF DXM TO MINOR,SALE OF LIQ WITHOUT PERMIT,SECURING EXEC-DOC BY DECEPTION,SEXTING/TRANSMIT SEXUAL PHOTOS,SOLICITATION - BEGGING,STALKING,SUSPICIOUS PERSON,TAKE WEAPON FRM POLICE OFFICER,TAMPERING WITH CONSUMER PROD,TAMPERING WITH EVIDENCE,TAMPERING WITH GOV RECORD,TERRORISTIC THREAT,TERRORISTIC THREAT-FAM/DAT VIO,TERRORISTIC THREAT-MASS CASLTY,THEFT,THEFT BY EMBEZZLEMENT,THEFT BY EXTORTION,THEFT BY FALSE PRETEXT/BUNCO,THEFT BY PUBLIC SERVANT,THEFT BY SHOPLIFTING,THEFT CATALYTIC CONVERTER,THEFT FROM AUTO,THEFT FROM BUILDING,THEFT FROM PERSON,THEFT OF AUTO PARTS,THEFT OF BICYCLE,THEFT OF HEAVY EQUIPMENT,THEFT OF LICENSE PLATE,THEFT OF METAL,THEFT OF SERVICE,THEFT OF TRAILER,THEFT- APPROPRIATE STOLEN PROP,THEFT-NO SUSPECT/FOLLOWUP,TRAFFICKING OF PERSONS,TRUANCY,UCW LICENSE PREMISE,UNLAWFUL CARRY-LIC HOLDER,UNLAWFUL CARRYING WEAPON,UNLAWFUL RESTRAINT,URINATING IN PUBLIC PLACE,VIOL CITY ORDINANCE - BOOTING,VIOL CITY ORDINANCE - DOG,VIOL CITY ORDINANCE - OTHER,VIOL CITY ORDINANCE - SOUND,VIOL CITY ORDINANCE - WRECKER,VIOL CITY ORDINANCE -FIREWORK,VIOL OF AGGRESSIVE CONFRONT,VIOL OF BOND CONDITIONS,VIOL OF CAMPING ORDINANCE,VIOL OF EMERG PROTECTIVE ORDER,VIOL OF PROTECTIVE ORDER,VIOL STATE LAW - OTHER,VIOL TEMP EX PARTE  ORDER,VOCO - ALCOHOL  CONSUMPTION,VOYEURISM-PEEPING TOM,WARRANT ARREST NON TRAFFIC,WEAPON VIOL - OTHER,AGG KIDNAPPING FAM VIO,BURG OF RES - FAM/DATING ASLT,CRED CARD ABUSE - EXPIR-CANCEL,CRIMES AGAINST ELDERLY,CRIMINAL SOLICITATION OF MINOR,DEADLY CONDUCT FAM/DATE VIOL,DISPOSAL OF SOLID WASTE,DOC DISCHARGE GUN - PUB ROAD,FALSE STATEMENT -OBTAIN CREDIT,FRAUD FILING FINANCE STATEMENT,FRAUD-CARD SKIMMER,INHALANT ABUSE,INJ TO DISABLED  FAM/DATE VIOL,INJ TO ELDERLY   FAM/DATE VIOL,INJURY TO CHILD (CARE/CUSTODY),INTER EMERG PHONECALL FAM/DATE,INTERFERING W/EMERG PHONE CALL,ONLINE SOLICITATION OF A MINOR,POSSESSION OF FORGED WRITING,PROMOTION OF PROSTITUTION,THEFT BY CHECK,UNLAWFUL RESTRAINT FAM/DAT VIO,VIOL STAY AWAY ORDER,CRASH/INTOXICATION ASSAULT,DISTRIB HARMFUL MATERIAL MINOR,FORGERY BY ALTERATION,HAZING,IDENTITY THEFT-TAX RETURNS,OBTAIN DANG DRUG BY FRAUD,REPEAT RUNAWAY,VIOL OF OBSTRUCTION ORDINANCE,VOCO AMPLIFIED MUSIC/VEHICLE,CAMPING IN PARK,CRASH/INTOX MANSLAUGHTER,DOMESTIC VIOLENCE/ALARM,FRAUD DESTRUCTION OF A WRITING,HARASSMENT ONLINE,ISSUANCE OF BAD CHECK,PROWLER,SEXUAL COERCION,DEL OF ALCOHOL TO MINOR,FICTITIOUS NAME,FORGERY- CERTIFICATE OF TITLE,VIOL CITY ORD-COVID 19 MASK,AIRPORT - BOMB THREAT,AIRPORT - BREACH OF SECURITY,AIRPORT - FEDERAL VIOL,AIRPORT PLACES WEAPON PROHIBIT,ILLUMIN AIRCRAFT INTENSE LIGHT,MONEY LAUNDERING,VIOL CITY ORDINANCE - AIRPORT,ABUSE OF CORPSE,DANG DRUG VIOL - OTHER,DEL CONTROLLED SUB/OTHER,HARBORING RUNAWAY CHILD,HINDERING APPREHENSION,PROBATION VIOL,CRASH/MANSLAUGHTER,MANSLAUGHTER,AGG PROMOTION OF PROSTITUTION,CAPITAL MURDER,INJ/CHILD FV (NO CARE/CUSTODY),INJURY TO ELDERLY PERSON - SBI,PURCHASING PROSTITUTION,TRADEMARK COUNTERFEITING,VIOL OF PARK CURFEW,ATT AUTO THEFT,AGG KIDNAPPING,ATT BURGLARY OF RESIDENCE,DOC WINDOW PEEPING - PUB AREA,MAKING TOBACCO AVAIL TO MINOR,BOATING WHILE INTOXICATED,ATT THEFT,CONTROLLED SUB VIOL - OTHER,CRIMINAL SOLICITATION,DISRUPTING MEETING/PROCESSION,FALSE REPORT TO CPS,KIDNAPPING FAM VIO,TELECOMMUNICATION CRIMES/OTHER,VIOL CITY ORDINANCE -  GAME RM,HINDER SECURED CREDITORS,PIGEON DROP,ARSON WITH BODILY INJURY,CONTEMPT OF COURT,KEEPING GAMBLING PLACE,SMUGGLING ILLEGAL ALIEN,VIOL OF COURT ORDER-NON EPO-PO,FALSE CALLER ID DISPLAY/SPOOF,TOBACCO VIOL - UNDER AGE 21,AGG PERJURY,TOBACCO VIOL - UNDER AGE 17,ATT ARSON,FALSE ID AS A PEACE OFFICER,OBSCENITY,VIOL CITY ORDINANCE - TITLE 10,TAMPERING WITH WITNESS,BESTIALITY,THEFT OF TELECOMMUNICATION SRV,VIOL STATE MASSAGE REGULATIONS
23,78737,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,78738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,78739,0,0,0,0,1,0,0,0,0,0,1,0,0,1,6,5,7,2,0,0,0,1,8,4,24,0,2,1,0,8,0,30,39,37,0,0,0,0,0,13,0,14,0,2,1,0,0,0,0,0,1,0,2,1,5,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,1,1,0,0,1,1,0,0,0,1,0,47,10,0,0,1,8,0,0,18,0,0,12,0,80,0,0,1,0,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,12,0,0,0,0,2,2,0,26,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,78741,3,14,133,6,227,86,2,1,9,3,152,0,1,18,218,222,246,40,2,8,13,5,594,363,737,3,10,257,8,426,150,243,1047,97,14,3,0,9,111,83,2,780,1,26,414,14,5,83,36,15,8,12,238,58,75,27,1,0,0,354,0,3,42,27,9,38,2,2,0,11,44,0,1,1,291,63,7,15,41,0,41,13,56,0,1,37,6,4,1914,77,0,34,4,41,3,1,158,0,34,425,11,184,1,21,47,4,17,11,0,3,1,0,5,0,233,0,0,0,0,0,0,13,2,1,3,10,1,0,272,14,13,1,2,0,0,119,38,0,1,4,5,139,3,21,19,121,3,1,0,15,1,26,4,0,45,19,100,0,0,0,4,0,19,127,1,0,4,3,74,30,0,947,0,1,1,0,147,166,57,37,48,46,227,9,126,8,51,29,4,18,1,0,0,1,60,1,1,1,3,14,0,19,0,0,6,1,54,51,7,1,0,0,12,0,0,10,1,0,0,2,0,6,2,0,1,1,2,7,1,7,4,5,0,1,4,7,0,4,2,1,0,3,0,4,0,0,0,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,78742,2,0,2,0,3,0,0,0,0,0,3,0,0,0,3,1,1,1,0,0,0,0,7,10,14,0,0,11,0,2,0,3,11,3,0,0,0,0,1,2,0,12,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,15,4,0,1,0,0,2,2,2,0,0,1,0,0,24,1,0,1,0,0,0,0,3,0,2,6,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,26,0,0,0,0,0,3,2,0,0,1,0,0,2,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,78744,4,8,65,4,117,63,0,3,1,0,73,0,0,21,108,135,123,40,1,6,7,6,451,179,425,3,8,158,8,126,51,300,492,145,9,8,0,3,72,69,1,528,2,56,162,15,4,42,28,3,7,13,138,71,69,7,1,0,0,196,1,0,43,16,6,14,2,2,0,1,22,0,1,0,194,46,10,3,33,0,32,13,31,0,5,14,1,5,1650,97,0,38,3,32,2,1,131,0,10,264,6,155,2,12,11,0,10,4,0,0,0,0,1,1,88,0,0,0,0,0,0,9,2,1,0,10,2,0,147,9,3,0,3,1,0,53,21,0,1,0,5,96,2,19,9,42,0,0,0,6,6,7,4,0,15,8,177,0,0,0,3,0,7,85,1,0,0,1,61,24,0,553,1,1,1,0,105,144,55,23,16,32,32,9,83,27,44,73,3,20,1,0,0,1,35,1,0,0,4,8,0,13,0,0,7,2,28,54,9,0,0,0,11,1,0,4,0,0,0,2,0,16,5,0,1,0,2,4,2,2,0,3,0,0,2,2,0,2,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4,1,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,78745,3,7,79,6,143,40,2,1,8,0,48,0,0,20,163,119,222,38,1,7,6,18,430,306,442,0,12,277,14,201,139,453,523,157,7,6,0,7,74,91,1,582,3,61,180,2,7,47,23,6,8,15,170,31,80,8,0,0,0,331,0,0,10,15,14,8,1,0,0,1,29,0,2,3,181,50,5,9,64,1,14,9,28,1,2,17,4,2,1449,60,3,25,9,62,11,0,169,0,24,277,8,259,4,7,25,1,6,6,0,0,2,0,5,0,145,0,0,0,0,1,0,5,3,1,2,12,0,0,160,12,6,0,4,0,0,60,10,0,0,2,6,67,1,21,26,129,0,0,0,12,1,16,0,0,30,11,110,0,0,1,0,0,9,139,2,1,1,1,85,21,2,689,1,1,0,0,178,145,49,29,25,25,119,3,103,10,40,61,2,49,0,0,0,1,30,0,1,0,5,6,0,7,0,2,4,2,22,48,5,2,0,0,23,0,0,6,0,0,0,0,0,8,3,0,9,0,0,12,2,2,0,1,0,1,1,5,0,7,0,2,0,0,0,2,0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
30,78746,0,0,3,0,10,5,0,1,0,0,5,0,0,1,16,5,16,1,0,1,0,0,26,23,88,0,5,31,0,27,13,252,348,10,1,1,0,1,11,30,0,68,1,4,14,0,0,0,2,0,2,7,9,1,18,0,0,0,0,33,0,0,1,3,1,0,1,0,0,1,4,0,1,2,45,10,0,3,12,0,1,1,1,0,0,1,2,0,78,15,0,0,1,19,1,0,41,0,8,49,1,83,2,0,4,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,1,0,0,0,8,0,7,9,2,0,0,0,0,2,1,1,0,0,0,1,7,0,3,3,6,0,0,0,0,1,1,0,0,3,2,8,0,0,0,1,0,1,21,1,0,0,0,13,4,1,208,0,0,0,0,84,34,7,7,144,2,25,0,15,2,6,5,0,21,0,0,0,0,4,2,1,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
31,78747,0,1,10,1,11,8,2,0,0,0,8,0,0,0,4,28,24,7,0,2,0,0,92,31,43,0,3,23,3,41,7,73,79,42,1,0,0,2,8,14,0,61,0,6,9,0,0,3,4,0,0,2,24,14,14,3,0,0,0,36,0,0,2,1,0,0,0,2,0,0,4,0,0,0,24,6,2,1,9,0,1,0,1,0,0,0,0,2,360,20,0,4,1,7,0,0,39,0,1,59,1,75,1,1,2,1,3,1,0,0,0,0,0,0,33,0,0,0,0,0,0,2,0,0,0,5,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,11,0,1,0,7,0,0,0,0,2,0,0,0,0,0,33,0,0,0,3,0,0,20,0,0,0,0,11,2,0,73,0,1,0,0,2,13,3,3,3,2,3,1,6,2,4,11,0,4,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,3,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,78748,6,2,57,0,52,25,0,0,5,0,16,0,0,7,75,70,90,16,1,8,4,0,247,126,200,0,14,115,8,111,59,245,317,239,4,2,0,4,28,58,1,324,4,16,81,0,1,30,15,3,12,23,99,13,65,3,0,0,0,155,0,1,12,12,6,9,3,3,0,1,12,0,0,0,118,14,2,5,21,0,13,2,14,2,1,11,0,1,963,45,0,16,1,25,2,0,115,0,11,223,4,230,1,6,10,4,8,7,0,1,0,0,4,0,111,0,0,0,0,0,0,1,0,0,0,11,1,0,48,2,2,0,2,0,0,14,7,0,0,0,3,29,1,15,4,32,1,0,0,2,2,2,2,0,13,7,51,0,0,0,1,0,6,79,0,0,1,0,38,11,0,423,1,0,0,0,238,84,21,10,8,11,66,2,53,4,19,35,0,31,0,0,0,0,10,1,0,0,2,5,0,4,0,0,6,0,15,44,3,2,1,1,5,0,0,2,0,1,0,0,0,1,0,0,0,0,0,3,4,2,0,2,0,0,1,2,1,2,0,1,0,0,1,2,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
33,78749,0,0,17,1,10,6,0,0,2,0,7,0,0,2,30,26,45,4,0,0,0,0,103,38,101,1,6,43,3,54,39,181,284,65,2,2,0,1,11,42,1,137,4,17,18,0,1,3,9,0,2,4,39,6,30,0,0,0,0,89,1,0,0,2,2,0,0,0,0,1,6,0,1,0,57,11,0,2,14,0,2,0,4,1,2,2,1,1,396,32,0,9,3,48,2,1,87,0,10,120,0,173,0,4,9,2,2,1,0,0,0,0,0,0,85,0,0,0,0,0,0,3,0,0,0,7,0,0,17,0,0,0,0,1,0,4,0,0,0,0,0,8,0,4,5,19,0,0,0,3,0,1,0,0,3,5,28,0,0,0,0,0,3,51,0,0,0,0,23,6,0,241,0,0,0,0,123,36,6,8,3,4,44,0,24,2,10,7,0,14,1,0,0,1,2,0,0,0,2,3,0,2,0,0,0,0,5,22,1,0,0,0,3,1,0,1,0,0,0,0,1,0,1,0,1,2,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,78750,1,0,18,1,11,8,0,0,0,1,6,0,0,3,19,16,23,6,0,0,1,2,82,30,86,0,5,62,1,58,21,123,273,38,0,2,0,0,13,28,2,135,0,9,10,0,0,2,6,0,2,3,43,4,21,0,0,1,0,64,0,0,2,2,3,1,0,0,0,0,2,0,2,0,42,3,1,3,7,0,0,1,1,0,1,0,2,0,303,40,0,2,3,35,1,0,52,0,7,85,1,118,0,8,0,0,0,5,0,0,1,0,1,0,93,0,0,0,0,0,0,2,0,0,1,4,0,0,20,1,1,0,0,0,0,4,2,0,1,0,5,7,2,6,1,16,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0,0,2,25,0,0,0,0,18,5,0,172,1,0,0,0,40,28,10,14,3,7,30,0,23,4,17,12,0,2,1,0,0,2,1,0,0,0,0,1,0,0,0,0,4,0,8,8,1,1,0,0,5,0,0,3,0,2,0,0,0,1,3,0,3,1,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35,78751,1,4,25,0,40,18,0,1,3,0,18,0,1,7,969,14,56,3,0,1,2,4,93,178,236,0,7,95,2,83,81,100,408,16,0,1,0,4,15,24,0,216,5,14,131,11,1,10,12,1,2,6,43,6,21,1,0,0,0,109,0,0,4,5,13,6,0,0,0,4,9,0,0,0,80,8,3,4,12,1,10,4,5,2,0,9,1,1,269,5,0,8,6,25,2,1,50,0,14,95,5,82,0,3,13,7,2,9,0,1,0,0,1,2,72,0,0,0,1,0,0,0,2,0,1,7,0,0,81,3,1,0,1,0,0,18,3,0,1,0,0,21,1,3,8,32,1,1,1,8,1,6,0,0,6,1,6,0,0,0,1,0,5,60,0,0,0,0,25,5,0,311,1,1,0,0,136,72,32,14,5,18,189,0,38,0,16,10,1,10,0,0,0,1,6,2,0,0,0,2,0,1,0,0,6,1,5,3,0,0,0,1,9,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,1,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
