dt,dt_iso,temp,wind_speed,weather_main,pressure,humidity,time_occ,occ_date
1613030400,2021-02-11 08:00:00 +0000 UTC,34.86,5.99,Mist,1018,87,08:00:00,11/02/2021
1613030400,2021-02-11 08:00:00 +0000 UTC,34.86,5.99,Rain,1018,87,08:00:00,11/02/2021
1613030400,2021-02-11 08:00:00 +0000 UTC,34.86,5.99,Drizzle,1018,87,08:00:00,11/02/2021
1613034000,2021-02-11 09:00:00 +0000 UTC,34.68,7.0,Rain,1017,88,09:00:00,11/02/2021
1613037600,2021-02-11 10:00:00 +0000 UTC,34.0,5.99,Rain,1018,87,10:00:00,11/02/2021
1613041200,2021-02-11 11:00:00 +0000 UTC,33.4,5.01,Mist,1017,88,11:00:00,11/02/2021
1613044800,2021-02-11 12:00:00 +0000 UTC,33.53,7.0,Mist,1018,86,12:00:00,11/02/2021
1613048400,2021-02-11 13:00:00 +0000 UTC,32.7,7.0,Mist,1018,85,13:00:00,11/02/2021
1613052000,2021-02-11 14:00:00 +0000 UTC,31.64,7.0,Mist,1019,85,14:00:00,11/02/2021
1613055600,2021-02-11 15:00:00 +0000 UTC,31.26,7.0,Mist,1020,86,15:00:00,11/02/2021
1613059200,2021-02-11 16:00:00 +0000 UTC,31.8,5.01,Rain,1021,85,16:00:00,11/02/2021
1613059200,2021-02-11 16:00:00 +0000 UTC,31.8,5.01,Snow,1021,85,16:00:00,11/02/2021
1613062800,2021-02-11 17:00:00 +0000 UTC,32.52,1.01,Rain,1019,88,17:00:00,11/02/2021
1613066400,2021-02-11 18:00:00 +0000 UTC,32.67,3.0,Rain,1020,86,18:00:00,11/02/2021
1613070000,2021-02-11 19:00:00 +0000 UTC,32.43,4.0,Rain,1018,87,19:00:00,11/02/2021
1613070000,2021-02-11 19:00:00 +0000 UTC,32.43,4.0,Mist,1018,87,19:00:00,11/02/2021
1613073600,2021-02-11 20:00:00 +0000 UTC,32.99,7.0,Rain,1019,87,20:00:00,11/02/2021
1613077200,2021-02-11 21:00:00 +0000 UTC,32.86,1.99,Mist,1018,87,21:00:00,11/02/2021
1613077200,2021-02-11 21:00:00 +0000 UTC,32.86,1.99,Rain,1018,87,21:00:00,11/02/2021
1613080800,2021-02-11 22:00:00 +0000 UTC,32.76,1.01,Snow,1018,87,22:00:00,11/02/2021
1613084400,2021-02-11 23:00:00 +0000 UTC,32.81,1.99,Mist,1019,86,23:00:00,11/02/2021
1613084400,2021-02-11 23:00:00 +0000 UTC,32.81,1.99,Snow,1019,86,23:00:00,11/02/2021
1613088000,2021-02-12 00:00:00 +0000 UTC,32.85,1.01,Rain,1018,86,00:00:00,12/02/2021
1613091600,2021-02-12 01:00:00 +0000 UTC,31.96,3.0,Snow,1019,86,01:00:00,12/02/2021
1613095200,2021-02-12 02:00:00 +0000 UTC,31.8,7.0,Snow,1019,86,02:00:00,12/02/2021
1613098800,2021-02-12 03:00:00 +0000 UTC,31.46,5.01,Mist,1020,87,03:00:00,12/02/2021
1613098800,2021-02-12 03:00:00 +0000 UTC,31.46,5.01,Snow,1020,87,03:00:00,12/02/2021
1613102400,2021-02-12 04:00:00 +0000 UTC,31.05,4.0,Snow,1020,87,04:00:00,12/02/2021
1613106000,2021-02-12 05:00:00 +0000 UTC,30.81,4.0,Clouds,1020,86,05:00:00,12/02/2021
1613109600,2021-02-12 06:00:00 +0000 UTC,30.79,3.0,Clouds,1020,86,06:00:00,12/02/2021
1613113200,2021-02-12 07:00:00 +0000 UTC,30.69,4.0,Clouds,1019,86,07:00:00,12/02/2021
1613116800,2021-02-12 08:00:00 +0000 UTC,30.74,3.0,Clouds,1020,86,08:00:00,12/02/2021
1613120400,2021-02-12 09:00:00 +0000 UTC,30.18,1.01,Mist,1020,86,09:00:00,12/02/2021
1613124000,2021-02-12 10:00:00 +0000 UTC,29.89,4.0,Mist,1020,87,10:00:00,12/02/2021
1613127600,2021-02-12 11:00:00 +0000 UTC,29.14,5.99,Mist,1020,87,11:00:00,12/02/2021
1613127600,2021-02-12 11:00:00 +0000 UTC,29.14,5.99,Snow,1020,87,11:00:00,12/02/2021
1613131200,2021-02-12 12:00:00 +0000 UTC,29.8,1.01,Mist,1019,81,12:00:00,12/02/2021
1613134800,2021-02-12 13:00:00 +0000 UTC,28.96,4.0,Mist,1021,86,13:00:00,12/02/2021
1613138400,2021-02-12 14:00:00 +0000 UTC,28.76,7.0,Clouds,1021,85,14:00:00,12/02/2021
1613142000,2021-02-12 15:00:00 +0000 UTC,29.26,3.0,Clouds,1022,85,15:00:00,12/02/2021
1613145600,2021-02-12 16:00:00 +0000 UTC,29.84,1.01,Clouds,1022,84,16:00:00,12/02/2021
1613149200,2021-02-12 17:00:00 +0000 UTC,30.69,1.99,Clouds,1022,84,17:00:00,12/02/2021
1613152800,2021-02-12 18:00:00 +0000 UTC,31.46,1.01,Snow,1022,82,18:00:00,12/02/2021
1613156400,2021-02-12 19:00:00 +0000 UTC,31.75,1.01,Snow,1022,82,19:00:00,12/02/2021
1613160000,2021-02-12 20:00:00 +0000 UTC,31.69,1.01,Snow,1021,82,20:00:00,12/02/2021
1613163600,2021-02-12 21:00:00 +0000 UTC,31.75,5.01,Clouds,1021,82,21:00:00,12/02/2021
1613167200,2021-02-12 22:00:00 +0000 UTC,31.6,1.01,Snow,1020,81,22:00:00,12/02/2021
1613170800,2021-02-12 23:00:00 +0000 UTC,31.1,1.01,Clouds,1020,81,23:00:00,12/02/2021
1613174400,2021-02-13 00:00:00 +0000 UTC,30.69,5.99,Clouds,1020,82,00:00:00,13/02/2021
1613178000,2021-02-13 01:00:00 +0000 UTC,30.33,5.99,Clouds,1020,82,01:00:00,13/02/2021
1613181600,2021-02-13 02:00:00 +0000 UTC,30.02,4.0,Clouds,1020,83,02:00:00,13/02/2021
1613185200,2021-02-13 03:00:00 +0000 UTC,29.98,4.0,Clouds,1020,82,03:00:00,13/02/2021
1613188800,2021-02-13 04:00:00 +0000 UTC,30.0,4.0,Clouds,1021,81,04:00:00,13/02/2021
1613192400,2021-02-13 05:00:00 +0000 UTC,29.95,4.0,Clouds,1020,80,05:00:00,13/02/2021
1613196000,2021-02-13 06:00:00 +0000 UTC,29.5,4.0,Clouds,1021,80,06:00:00,13/02/2021
1613199600,2021-02-13 07:00:00 +0000 UTC,28.89,5.99,Clouds,1020,80,07:00:00,13/02/2021
1613203200,2021-02-13 08:00:00 +0000 UTC,28.58,5.01,Clouds,1020,80,08:00:00,13/02/2021
1613206800,2021-02-13 09:00:00 +0000 UTC,28.09,7.0,Clouds,1020,81,09:00:00,13/02/2021
1613210400,2021-02-13 10:00:00 +0000 UTC,27.66,5.01,Clouds,1020,81,10:00:00,13/02/2021
1613214000,2021-02-13 11:00:00 +0000 UTC,26.96,7.0,Haze,1019,83,11:00:00,13/02/2021
1613217600,2021-02-13 12:00:00 +0000 UTC,26.62,5.01,Mist,1020,85,12:00:00,13/02/2021
1613221200,2021-02-13 13:00:00 +0000 UTC,26.62,5.99,Mist,1020,85,13:00:00,13/02/2021
1613224800,2021-02-13 14:00:00 +0000 UTC,26.87,5.01,Mist,1021,85,14:00:00,13/02/2021
1613228400,2021-02-13 15:00:00 +0000 UTC,27.05,5.99,Snow,1022,84,15:00:00,13/02/2021
1613228400,2021-02-13 15:00:00 +0000 UTC,27.05,5.99,Mist,1022,84,15:00:00,13/02/2021
1613232000,2021-02-13 16:00:00 +0000 UTC,27.46,8.01,Clouds,1023,83,16:00:00,13/02/2021
1613235600,2021-02-13 17:00:00 +0000 UTC,27.0,7.0,Clouds,1023,83,17:00:00,13/02/2021
1613239200,2021-02-13 18:00:00 +0000 UTC,28.15,4.0,Snow,1022,80,18:00:00,13/02/2021
1613242800,2021-02-13 19:00:00 +0000 UTC,28.78,4.0,Clouds,1021,81,19:00:00,13/02/2021
1613246400,2021-02-13 20:00:00 +0000 UTC,28.71,5.01,Clouds,1020,81,20:00:00,13/02/2021
1613250000,2021-02-13 21:00:00 +0000 UTC,28.53,5.01,Haze,1020,82,21:00:00,13/02/2021
1613253600,2021-02-13 22:00:00 +0000 UTC,29.75,5.99,Mist,1019,83,22:00:00,13/02/2021
1613257200,2021-02-13 23:00:00 +0000 UTC,30.85,4.0,Snow,1019,81,23:00:00,13/02/2021
1613260800,2021-02-14 00:00:00 +0000 UTC,30.88,4.0,Snow,1019,80,00:00:00,14/02/2021
1613264400,2021-02-14 01:00:00 +0000 UTC,30.76,4.0,Clouds,1020,80,01:00:00,14/02/2021
1613268000,2021-02-14 02:00:00 +0000 UTC,31.1,4.0,Clouds,1021,81,02:00:00,14/02/2021
1613271600,2021-02-14 03:00:00 +0000 UTC,30.45,4.0,Snow,1021,81,03:00:00,14/02/2021
1613275200,2021-02-14 04:00:00 +0000 UTC,30.06,5.01,Mist,1021,80,04:00:00,14/02/2021
1613278800,2021-02-14 05:00:00 +0000 UTC,29.71,4.0,Mist,1020,81,05:00:00,14/02/2021
1613282400,2021-02-14 06:00:00 +0000 UTC,29.86,5.01,Clouds,1019,79,06:00:00,14/02/2021
1613286000,2021-02-14 07:00:00 +0000 UTC,29.48,4.0,Clouds,1019,78,07:00:00,14/02/2021
1613289600,2021-02-14 08:00:00 +0000 UTC,29.14,8.99,Mist,1019,78,08:00:00,14/02/2021
1613293200,2021-02-14 09:00:00 +0000 UTC,28.87,4.0,Clouds,1019,81,09:00:00,14/02/2021
1613296800,2021-02-14 10:00:00 +0000 UTC,28.65,4.0,Mist,1019,85,10:00:00,14/02/2021
1613300400,2021-02-14 11:00:00 +0000 UTC,27.9,4.0,Mist,1019,85,11:00:00,14/02/2021
1613304000,2021-02-14 12:00:00 +0000 UTC,27.52,4.0,Mist,1019,84,12:00:00,14/02/2021
1613307600,2021-02-14 13:00:00 +0000 UTC,26.28,5.99,Mist,1018,84,13:00:00,14/02/2021
1613311200,2021-02-14 14:00:00 +0000 UTC,25.83,7.0,Mist,1019,83,14:00:00,14/02/2021
1613314800,2021-02-14 15:00:00 +0000 UTC,24.75,7.0,Mist,1020,84,15:00:00,14/02/2021
1613318400,2021-02-14 16:00:00 +0000 UTC,24.6,5.99,Haze,1020,84,16:00:00,14/02/2021
1613322000,2021-02-14 17:00:00 +0000 UTC,24.06,7.0,Haze,1021,84,17:00:00,14/02/2021
1613325600,2021-02-14 18:00:00 +0000 UTC,24.49,8.01,Mist,1020,85,18:00:00,14/02/2021
1613329200,2021-02-14 19:00:00 +0000 UTC,24.51,8.01,Mist,1020,85,19:00:00,14/02/2021
1613332800,2021-02-14 20:00:00 +0000 UTC,24.28,7.0,Mist,1020,84,20:00:00,14/02/2021
1613336400,2021-02-14 21:00:00 +0000 UTC,23.27,7.0,Haze,1019,84,21:00:00,14/02/2021
1613340000,2021-02-14 22:00:00 +0000 UTC,22.21,7.0,Mist,1020,85,22:00:00,14/02/2021
1613343600,2021-02-14 23:00:00 +0000 UTC,21.6,7.0,Haze,1021,84,23:00:00,14/02/2021
1613347200,2021-02-15 00:00:00 +0000 UTC,20.57,5.01,Snow,1021,83,00:00:00,15/02/2021
1613350800,2021-02-15 01:00:00 +0000 UTC,19.69,7.0,Snow,1022,81,01:00:00,15/02/2021
1613354400,2021-02-15 02:00:00 +0000 UTC,17.74,7.0,Snow,1023,79,02:00:00,15/02/2021
1613358000,2021-02-15 03:00:00 +0000 UTC,16.63,7.0,Snow,1023,79,03:00:00,15/02/2021
1613361600,2021-02-15 04:00:00 +0000 UTC,15.69,8.01,Snow,1023,80,04:00:00,15/02/2021
1613365200,2021-02-15 05:00:00 +0000 UTC,13.89,7.0,Snow,1024,80,05:00:00,15/02/2021
1613368800,2021-02-15 06:00:00 +0000 UTC,12.54,7.0,Snow,1025,82,06:00:00,15/02/2021
1613372400,2021-02-15 07:00:00 +0000 UTC,11.97,4.0,Snow,1025,83,07:00:00,15/02/2021
1613376000,2021-02-15 08:00:00 +0000 UTC,11.08,5.01,Snow,1025,84,08:00:00,15/02/2021
1613376000,2021-02-15 08:00:00 +0000 UTC,11.08,5.01,Fog,1025,84,08:00:00,15/02/2021
1613379600,2021-02-15 09:00:00 +0000 UTC,10.67,10.36,Snow,1025,81,09:00:00,15/02/2021
1613383200,2021-02-15 10:00:00 +0000 UTC,10.67,8.05,Snow,1025,83,10:00:00,15/02/2021
1613386800,2021-02-15 11:00:00 +0000 UTC,10.06,16.11,Snow,1024,80,11:00:00,15/02/2021
1613390400,2021-02-15 12:00:00 +0000 UTC,8.76,8.05,Clear,1025,80,12:00:00,15/02/2021
1613394000,2021-02-15 13:00:00 +0000 UTC,8.47,8.05,Clear,1024,79,13:00:00,15/02/2021
1613397600,2021-02-15 14:00:00 +0000 UTC,8.83,6.91,Clear,1026,80,14:00:00,15/02/2021
1613401200,2021-02-15 15:00:00 +0000 UTC,11.53,14.97,Clear,1028,76,15:00:00,15/02/2021
1613404800,2021-02-15 16:00:00 +0000 UTC,13.91,10.36,Clear,1026,75,16:00:00,15/02/2021
1613408400,2021-02-15 17:00:00 +0000 UTC,16.48,10.36,Snow,1026,75,17:00:00,15/02/2021
1613412000,2021-02-15 18:00:00 +0000 UTC,18.82,11.5,Clouds,1024,74,18:00:00,15/02/2021
1613415600,2021-02-15 19:00:00 +0000 UTC,20.84,11.5,Clouds,1024,72,19:00:00,15/02/2021
1613419200,2021-02-15 20:00:00 +0000 UTC,22.46,10.36,Snow,1025,71,20:00:00,15/02/2021
1613422800,2021-02-15 21:00:00 +0000 UTC,22.71,1.99,Snow,1023,70,21:00:00,15/02/2021
1613426400,2021-02-15 22:00:00 +0000 UTC,21.85,9.22,Clouds,1022,72,22:00:00,15/02/2021
1613430000,2021-02-15 23:00:00 +0000 UTC,22.08,6.91,Clouds,1022,71,23:00:00,15/02/2021
1613433600,2021-02-16 00:00:00 +0000 UTC,20.59,5.75,Clouds,1022,73,00:00:00,16/02/2021
1613437200,2021-02-16 01:00:00 +0000 UTC,19.06,4.61,Clouds,1025,73,01:00:00,16/02/2021
1613440800,2021-02-16 02:00:00 +0000 UTC,17.24,4.61,Clear,1025,73,02:00:00,16/02/2021
1613444400,2021-02-16 03:00:00 +0000 UTC,15.94,3.44,Clear,1025,75,03:00:00,16/02/2021
1613448000,2021-02-16 04:00:00 +0000 UTC,15.33,3.44,Clear,1026,72,04:00:00,16/02/2021
1613451600,2021-02-16 05:00:00 +0000 UTC,13.87,9.22,Clear,1026,72,05:00:00,16/02/2021
1613455200,2021-02-16 06:00:00 +0000 UTC,12.65,6.91,Clear,1026,72,06:00:00,16/02/2021
1613458800,2021-02-16 07:00:00 +0000 UTC,12.87,3.44,Clear,1024,72,07:00:00,16/02/2021
1613462400,2021-02-16 08:00:00 +0000 UTC,11.53,4.61,Clear,1024,74,08:00:00,16/02/2021
1613466000,2021-02-16 09:00:00 +0000 UTC,11.25,3.44,Clear,1025,72,09:00:00,16/02/2021
1613469600,2021-02-16 10:00:00 +0000 UTC,10.13,4.61,Clear,1024,75,10:00:00,16/02/2021
1613473200,2021-02-16 11:00:00 +0000 UTC,10.27,0.0,Clear,1022,72,11:00:00,16/02/2021
1613476800,2021-02-16 12:00:00 +0000 UTC,9.07,0.0,Clear,1025,73,12:00:00,16/02/2021
1613480400,2021-02-16 13:00:00 +0000 UTC,8.92,0.0,Clear,1023,75,13:00:00,16/02/2021
1613484000,2021-02-16 14:00:00 +0000 UTC,10.87,0.0,Clear,1023,74,14:00:00,16/02/2021
1613487600,2021-02-16 15:00:00 +0000 UTC,13.66,0.0,Clear,1023,67,15:00:00,16/02/2021
1613491200,2021-02-16 16:00:00 +0000 UTC,16.56,6.91,Clear,1023,63,16:00:00,16/02/2021
1613494800,2021-02-16 17:00:00 +0000 UTC,19.2,1.99,Clear,1023,64,17:00:00,16/02/2021
1613498400,2021-02-16 18:00:00 +0000 UTC,20.82,1.01,Snow,1021,56,18:00:00,16/02/2021
1613502000,2021-02-16 19:00:00 +0000 UTC,23.58,3.44,Snow,1020,57,19:00:00,16/02/2021
1613505600,2021-02-16 20:00:00 +0000 UTC,25.56,5.01,Snow,1018,57,20:00:00,16/02/2021
1613509200,2021-02-16 21:00:00 +0000 UTC,25.39,5.01,Snow,1017,60,21:00:00,16/02/2021
1613512800,2021-02-16 22:00:00 +0000 UTC,24.75,5.01,Snow,1017,62,22:00:00,16/02/2021
1613516400,2021-02-16 23:00:00 +0000 UTC,24.51,5.75,Clouds,1016,63,23:00:00,16/02/2021
1613520000,2021-02-17 00:00:00 +0000 UTC,24.22,1.01,Clouds,1016,66,00:00:00,17/02/2021
1613523600,2021-02-17 01:00:00 +0000 UTC,24.69,3.44,Clouds,1016,67,01:00:00,17/02/2021
1613527200,2021-02-17 02:00:00 +0000 UTC,24.39,3.0,Clouds,1017,68,02:00:00,17/02/2021
1613530800,2021-02-17 03:00:00 +0000 UTC,23.86,4.61,Clouds,1017,74,03:00:00,17/02/2021
1613534400,2021-02-17 04:00:00 +0000 UTC,22.71,1.01,Haze,1017,81,04:00:00,17/02/2021
1613538000,2021-02-17 05:00:00 +0000 UTC,22.68,1.99,Mist,1017,85,05:00:00,17/02/2021
1613541600,2021-02-17 06:00:00 +0000 UTC,23.59,1.99,Mist,1017,85,06:00:00,17/02/2021
1613541600,2021-02-17 06:00:00 +0000 UTC,23.59,1.99,Snow,1017,85,06:00:00,17/02/2021
1613545200,2021-02-17 07:00:00 +0000 UTC,25.18,5.01,Rain,1017,87,07:00:00,17/02/2021
1613545200,2021-02-17 07:00:00 +0000 UTC,25.18,5.01,Mist,1017,87,07:00:00,17/02/2021
1613545200,2021-02-17 07:00:00 +0000 UTC,25.18,5.01,Snow,1017,87,07:00:00,17/02/2021
1613548800,2021-02-17 08:00:00 +0000 UTC,27.81,1.99,Mist,1016,89,08:00:00,17/02/2021
1613548800,2021-02-17 08:00:00 +0000 UTC,27.81,1.99,Snow,1016,89,08:00:00,17/02/2021
1613552400,2021-02-17 09:00:00 +0000 UTC,28.06,3.0,Snow,1015,90,09:00:00,17/02/2021
1613552400,2021-02-17 09:00:00 +0000 UTC,28.06,3.0,Rain,1015,90,09:00:00,17/02/2021
1613552400,2021-02-17 09:00:00 +0000 UTC,28.06,3.0,Mist,1015,90,09:00:00,17/02/2021
1613556000,2021-02-17 10:00:00 +0000 UTC,28.9,1.99,Rain,1013,92,10:00:00,17/02/2021
1613556000,2021-02-17 10:00:00 +0000 UTC,28.9,1.99,Mist,1013,92,10:00:00,17/02/2021
1613556000,2021-02-17 10:00:00 +0000 UTC,28.9,1.99,Snow,1013,92,10:00:00,17/02/2021
1613559600,2021-02-17 11:00:00 +0000 UTC,30.29,3.0,Mist,1012,89,11:00:00,17/02/2021
1613559600,2021-02-17 11:00:00 +0000 UTC,30.29,3.0,Snow,1012,89,11:00:00,17/02/2021
1613559600,2021-02-17 11:00:00 +0000 UTC,30.29,3.0,Rain,1012,89,11:00:00,17/02/2021
1613563200,2021-02-17 12:00:00 +0000 UTC,31.14,3.0,Mist,1010,91,12:00:00,17/02/2021
1613566800,2021-02-17 13:00:00 +0000 UTC,29.59,8.05,Mist,1012,82,13:00:00,17/02/2021
1613570400,2021-02-17 14:00:00 +0000 UTC,31.59,10.36,Mist,1013,85,14:00:00,17/02/2021
1613574000,2021-02-17 15:00:00 +0000 UTC,31.26,1.99,Snow,1014,92,15:00:00,17/02/2021
1613577600,2021-02-17 16:00:00 +0000 UTC,31.17,4.0,Mist,1014,93,16:00:00,17/02/2021
1613581200,2021-02-17 17:00:00 +0000 UTC,29.95,3.0,Mist,1015,93,17:00:00,17/02/2021
1613584800,2021-02-17 18:00:00 +0000 UTC,29.23,1.01,Mist,1015,93,18:00:00,17/02/2021
1613588400,2021-02-17 19:00:00 +0000 UTC,30.07,3.0,Mist,1013,93,19:00:00,17/02/2021
1613588400,2021-02-17 19:00:00 +0000 UTC,30.07,3.0,Snow,1013,93,19:00:00,17/02/2021
1613592000,2021-02-17 20:00:00 +0000 UTC,30.24,3.0,Mist,1013,92,20:00:00,17/02/2021
1613592000,2021-02-17 20:00:00 +0000 UTC,30.24,3.0,Snow,1013,92,20:00:00,17/02/2021
1613595600,2021-02-17 21:00:00 +0000 UTC,30.76,1.01,Snow,1013,92,21:00:00,17/02/2021
1613599200,2021-02-17 22:00:00 +0000 UTC,30.96,3.0,Snow,1014,91,22:00:00,17/02/2021
1613602800,2021-02-17 23:00:00 +0000 UTC,30.63,1.99,Snow,1015,92,23:00:00,17/02/2021
1613606400,2021-02-18 00:00:00 +0000 UTC,30.04,5.01,Snow,1016,91,00:00:00,18/02/2021
1613610000,2021-02-18 01:00:00 +0000 UTC,29.52,1.99,Clouds,1017,91,01:00:00,18/02/2021
1613613600,2021-02-18 02:00:00 +0000 UTC,29.08,1.99,Clouds,1018,91,02:00:00,18/02/2021
1613617200,2021-02-18 03:00:00 +0000 UTC,28.45,4.0,Clouds,1017,91,03:00:00,18/02/2021
1613620800,2021-02-18 04:00:00 +0000 UTC,28.47,1.01,Clouds,1018,91,04:00:00,18/02/2021
1613624400,2021-02-18 05:00:00 +0000 UTC,28.04,5.99,Clouds,1018,90,05:00:00,18/02/2021
1613628000,2021-02-18 06:00:00 +0000 UTC,28.02,3.0,Clouds,1019,91,06:00:00,18/02/2021
1613631600,2021-02-18 07:00:00 +0000 UTC,28.35,1.01,Clouds,1021,90,07:00:00,18/02/2021
1613635200,2021-02-18 08:00:00 +0000 UTC,27.55,4.0,Snow,1020,83,08:00:00,18/02/2021
1613638800,2021-02-18 09:00:00 +0000 UTC,27.27,4.0,Clouds,1021,83,09:00:00,18/02/2021
1613642400,2021-02-18 10:00:00 +0000 UTC,27.1,3.0,Clouds,1020,83,10:00:00,18/02/2021
1613646000,2021-02-18 11:00:00 +0000 UTC,27.1,3.0,Clouds,1021,83,11:00:00,18/02/2021
1613649600,2021-02-18 12:00:00 +0000 UTC,27.1,1.99,Snow,1022,82,12:00:00,18/02/2021
1613653200,2021-02-18 13:00:00 +0000 UTC,26.76,3.0,Snow,1021,82,13:00:00,18/02/2021
1613656800,2021-02-18 14:00:00 +0000 UTC,26.8,4.0,Snow,1023,82,14:00:00,18/02/2021
1613660400,2021-02-18 15:00:00 +0000 UTC,26.85,3.0,Snow,1025,81,15:00:00,18/02/2021
1613664000,2021-02-18 16:00:00 +0000 UTC,27.52,3.0,Snow,1027,80,16:00:00,18/02/2021
1613667600,2021-02-18 17:00:00 +0000 UTC,28.22,1.99,Snow,1027,82,17:00:00,18/02/2021
1613671200,2021-02-18 18:00:00 +0000 UTC,29.12,1.99,Snow,1027,81,18:00:00,18/02/2021
1613674800,2021-02-18 19:00:00 +0000 UTC,30.31,1.99,Snow,1027,81,19:00:00,18/02/2021
1613674800,2021-02-18 19:00:00 +0000 UTC,30.31,1.99,Mist,1027,81,19:00:00,18/02/2021
1613678400,2021-02-18 20:00:00 +0000 UTC,31.01,3.0,Snow,1026,82,20:00:00,18/02/2021
1613682000,2021-02-18 21:00:00 +0000 UTC,31.69,11.99,Snow,1027,78,21:00:00,18/02/2021
1613685600,2021-02-18 22:00:00 +0000 UTC,30.97,4.0,Snow,1027,81,22:00:00,18/02/2021
1613689200,2021-02-18 23:00:00 +0000 UTC,31.37,5.01,Snow,1027,77,23:00:00,18/02/2021
1613692800,2021-02-19 00:00:00 +0000 UTC,30.22,13.0,Snow,1029,76,00:00:00,19/02/2021
1613696400,2021-02-19 01:00:00 +0000 UTC,29.28,8.99,Clouds,1029,76,01:00:00,19/02/2021
1613700000,2021-02-19 02:00:00 +0000 UTC,28.35,11.01,Clouds,1030,78,02:00:00,19/02/2021
1613703600,2021-02-19 03:00:00 +0000 UTC,27.64,13.0,Clear,1031,78,03:00:00,19/02/2021
1613707200,2021-02-19 04:00:00 +0000 UTC,26.58,13.0,Clear,1032,78,04:00:00,19/02/2021
1613710800,2021-02-19 05:00:00 +0000 UTC,26.06,4.0,Clear,1032,79,05:00:00,19/02/2021
1613714400,2021-02-19 06:00:00 +0000 UTC,25.21,1.99,Clear,1032,78,06:00:00,19/02/2021
1613718000,2021-02-19 07:00:00 +0000 UTC,23.72,1.99,Clear,1032,81,07:00:00,19/02/2021
1613721600,2021-02-19 08:00:00 +0000 UTC,23.72,1.99,Clear,1033,79,08:00:00,19/02/2021
1613725200,2021-02-19 09:00:00 +0000 UTC,23.0,1.99,Clear,1032,79,09:00:00,19/02/2021
1613728800,2021-02-19 10:00:00 +0000 UTC,22.42,1.99,Clear,1032,80,10:00:00,19/02/2021
1613732400,2021-02-19 11:00:00 +0000 UTC,21.58,10.0,Clear,1032,82,11:00:00,19/02/2021
1613736000,2021-02-19 12:00:00 +0000 UTC,21.24,1.01,Clear,1032,82,12:00:00,19/02/2021
1613739600,2021-02-19 13:00:00 +0000 UTC,20.79,1.01,Clear,1032,82,13:00:00,19/02/2021
1613743200,2021-02-19 14:00:00 +0000 UTC,21.94,1.01,Clear,1033,83,14:00:00,19/02/2021
1613746800,2021-02-19 15:00:00 +0000 UTC,26.53,3.0,Clear,1034,76,15:00:00,19/02/2021
1613750400,2021-02-19 16:00:00 +0000 UTC,30.24,3.0,Clear,1034,75,16:00:00,19/02/2021
1613754000,2021-02-19 17:00:00 +0000 UTC,33.31,3.0,Rain,1034,73,17:00:00,19/02/2021
1613757600,2021-02-19 18:00:00 +0000 UTC,34.81,1.99,Rain,1033,74,18:00:00,19/02/2021
1613761200,2021-02-19 19:00:00 +0000 UTC,36.39,3.0,Rain,1032,75,19:00:00,19/02/2021
1613764800,2021-02-19 20:00:00 +0000 UTC,37.99,4.0,Rain,1031,76,20:00:00,19/02/2021
1613768400,2021-02-19 21:00:00 +0000 UTC,39.63,1.99,Rain,1030,72,21:00:00,19/02/2021
1613772000,2021-02-19 22:00:00 +0000 UTC,41.34,3.0,Rain,1030,70,22:00:00,19/02/2021
1613775600,2021-02-19 23:00:00 +0000 UTC,42.58,1.01,Rain,1029,68,23:00:00,19/02/2021
1613779200,2021-02-20 00:00:00 +0000 UTC,39.06,0.0,Clear,1029,75,00:00:00,20/02/2021
1613782800,2021-02-20 01:00:00 +0000 UTC,35.26,0.0,Clear,1028,83,01:00:00,20/02/2021
1613786400,2021-02-20 02:00:00 +0000 UTC,33.22,0.0,Clear,1028,83,02:00:00,20/02/2021
1613790000,2021-02-20 03:00:00 +0000 UTC,32.43,3.44,Clear,1029,83,03:00:00,20/02/2021
1613793600,2021-02-20 04:00:00 +0000 UTC,31.24,0.0,Mist,1029,86,04:00:00,20/02/2021
1613797200,2021-02-20 05:00:00 +0000 UTC,29.46,0.0,Mist,1029,86,05:00:00,20/02/2021
1613800800,2021-02-20 06:00:00 +0000 UTC,28.92,1.01,Mist,1029,87,06:00:00,20/02/2021
1613804400,2021-02-20 07:00:00 +0000 UTC,28.11,1.01,Mist,1029,87,07:00:00,20/02/2021
1613808000,2021-02-20 08:00:00 +0000 UTC,27.52,0.0,Mist,1029,86,08:00:00,20/02/2021
1613811600,2021-02-20 09:00:00 +0000 UTC,27.63,3.0,Mist,1027,86,09:00:00,20/02/2021
1613815200,2021-02-20 10:00:00 +0000 UTC,27.39,1.99,Mist,1027,85,10:00:00,20/02/2021
1613818800,2021-02-20 11:00:00 +0000 UTC,27.21,1.01,Mist,1026,84,11:00:00,20/02/2021
1613822400,2021-02-20 12:00:00 +0000 UTC,27.3,3.0,Mist,1027,83,12:00:00,20/02/2021
1613826000,2021-02-20 13:00:00 +0000 UTC,25.65,0.0,Haze,1028,82,13:00:00,20/02/2021
1613829600,2021-02-20 14:00:00 +0000 UTC,30.54,4.0,Mist,1027,83,14:00:00,20/02/2021
1613833200,2021-02-20 15:00:00 +0000 UTC,35.29,1.99,Rain,1027,81,15:00:00,20/02/2021
1613833200,2021-02-20 15:00:00 +0000 UTC,35.29,1.99,Fog,1027,81,15:00:00,20/02/2021
